gene	0	4	8	12	16	20	24	28	32	36	40	44
PUSL1	3.405048855314298	3.0478663953383935	2.8079524862305103	2.8068045319752253	2.616442392849531	3.025455868256884	3.155223019254282	2.885371318575917	2.2120774625252437	2.981079965390532	2.593929777775084	2.43914703612718
CPTP	3.4706670076248876	3.2181906422057924	3.3648497392527363	3.5811222297794734	3.1258626637898295	3.374645852175304	3.348070914486125	3.3897196082030745	3.014978302707141	3.140354945024497	3.3604822720913665	3.268980765497661
TAS1R3	0.0	0.0	0.2554161328435472	0.1190241031422746	0.10030046465672743	0.1225174095611519	0.14577004553324516	0.15921711290555868	0.13813685899127987	0.0	0.05118761987291891	0.0
LOC148413	2.984339614003599	3.27120303923713	3.3017793103928987	3.449718510869921	3.1351851527720296	3.2586907715656217	3.0135623070152318	3.2590946818098674	3.067569884363082	3.456771986648344	3.31300199539784	3.4777291289707053
TMEM88B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VWA1	0.06395445590106531	0.2381986580729264	0.054210564082623654	0.04824274334267522	0.07298741056441924	0.04969446792540217	0.0	0.167408029367738	0.14529659864472658	0.17091723434145223	0.08014870809606507	0.12968262934168057
ATAD3C	0.7264920784609267	1.5821561356228853	0.8881178237558275	0.8726971876259436	1.075114993511095	0.8926047426815727	1.084656192719857	1.0658480033660813	1.000338993504432	0.5458764684804795	0.9648806206962834	1.1038534438161727
ATAD3B	3.2190724666954664	3.3678560763409213	3.1180822579185663	2.7912577190265173	3.1325587471797287	2.941641586746651	3.193744938977518	3.2409691184669343	2.995860746391669	2.9335103215534555	2.9444162013696693	3.136667174021935
ATAD3A	3.8454900509443752	3.566924721625411	3.7308681608114838	3.7737642940928313	3.6099912952126787	3.620246222735605	3.5974239066647073	3.487614971917238	3.5221310968646917	3.6309412567664165	3.794488649128835	3.556735947914529
MIB2	2.7821464235546363	2.71578576827471	2.942373747737207	2.986738576413902	3.108619796952274	2.50669079411531	2.8527180071607376	3.0522298064880733	2.7591110818567617	3.171342954519791	2.85767451425011	2.8614651217467064
MMP23A,MMP23B	0.0	0.0	0.0	0.20675323466206952	0.0	0.18568136114016598	0.22004014840053296	0.0	0.14249447486618697	0.0	0.15308153761658816	0.0
MMP23A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CALML6	0.0	0.0	0.42938029360612223	0.38719929087668636	0.0	0.3975576554759602	0.0	0.1880539777187592	0.31010391813754906	0.20934480849091563	0.1754147381146148	0.7124443500456413
GABRD	0.14657832846472674	0.0	0.44505074513882764	0.6430221864398712	0.26482944398017316	0.49919124921556796	0.37579680384625813	0.10106696426135843	0.24790078537208302	0.4925925925493144	0.26563012262746016	0.41449819121783854
PRKCZ	3.9927049942908117	3.709323724679699	3.7400100728404952	3.8481271439785685	3.9430586388903976	3.780530581436771	3.8352166974121134	3.5425676077642194	3.6877661818673855	3.6498798331329834	3.7171883600595836	3.693743413822263
