gene	0	4	8	12	16	20	24	28	32	36	40	44
TRIM52-AS1	4.37416	8.31707	9.27756	7.6742	7.7047	7.65767	9.26521	6.70521	8.09352	5.86774	8.47822	7.89659
LOC100132062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR4F29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC127	7.56765	8.79114	10.4844	11.1275	9.12552	11.3512	13.4761	6.88107	10.7019	9.10053	8.77424	7.53693
HRAT5	0.293063	1.54747	0.49514	0.0	0.0	0.453177	0.0	0.198862	0.513767	0.446107	0.184668	0.608069
EXOC3-AS1	4.92538	3.90115	4.85427	5.17308	3.81519	4.82369	5.17726	4.34484	7.19555	6.62282	5.17272	7.32402
PP7080	3.10928	5.20957	3.53584	4.84465	3.83048	3.51356	4.21476	3.7328	4.61227	4.642	2.63746	4.09414
SLC9A3	0.289084	0.477042	0.854878	0.433799	0.907975	0.223512	0.469256	0.392371	0.506874	0.605163	0.501019	0.824871
MIR4456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100996325	0.219623	0.0	0.0	0.0	0.0	0.0	0.407391	0.0	0.0	0.0	0.0	0.0
TPPP	0.759217	1.33631	1.44306	1.61378	1.1722	1.19847	1.52567	1.4382	1.14612	1.68539	1.81395	1.41119
ZDHHC11	3.60124	5.56311	5.04877	4.88601	4.23479	4.44316	4.19284	5.56324	3.71635	4.02394	4.73163	3.89504
BRD9	16.5278	17.471	14.4088	14.6108	15.9311	14.0358	13.7082	13.7233	17.9747	14.0529	14.9571	17.8428
LOC100506688	0.79352	2.16989	1.0534	0.510258	1.70875	1.44621	1.0514	1.0	0.861181	0.905947	1.07149	1.29366
SLC12A7	42.9803	47.4481	56.4289	52.6032	50.2481	45.3965	52.2472	59.3582	47.9548	52.5987	51.665	51.3658
MIR4635	0.0	0.0	0.0	0.0	202.364	747.372	0.0	0.0	0.0	490.475	0.0	0.0
CTD-3080P12.3	0.345518	0.0	0.097294	0.0	0.50634	0.356194	0.10682	0.312607	0.0673028	0.350637	0.290295	0.119484
TERT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR4457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLPTM1L	121.859	101.705	104.245	107.985	94.1754	96.1637	85.2362	79.6588	77.1875	75.3847	72.3873	69.7377
LINC01511	0.259585	0.0	0.0	0.0973712	0.0	0.0	0.0	0.0	0.0	0.0	0.0817861	0.0
SLC6A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LPCAT1	18.7391	20.3871	19.2788	18.855	19.6461	20.7251	19.0223	21.4598	15.5778	20.9259	19.3702	17.3486
MIR6075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDHAP3	3.10624	2.30653	3.77207	3.34984	2.07281	2.70187	3.78126	2.10778	2.38242	1.92091	2.44667	3.82676
LOC728613	2.48292	1.74126	2.55631	2.4448	2.58276	2.93958	2.37481	2.10602	2.58447	2.42128	2.68909	2.41488
MIR4277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPL36	61.9456	69.3296	58.776	74.7595	68.5068	70.4539	68.2776	73.1027	56.3968	84.3873	61.6622	53.0883
LOC101929034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IRX4	0.0912296	0.240885	0.29384	0.136896	0.401145	0.335865	0.321899	0.284306	0.639851	0.069436	0.574967	0.378636
LOC100506858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IRX2	0.175364	0.340633	0.0	0.0	0.0	0.135587	0.0	0.0	0.0	0.0667346	0.0	0.0
LINC01019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC105374631	0.0	0.0	0.0	0.0	0.0	0.624085	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2297D10.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLJ33360	0.0	0.219374	0.350962	0.0	0.0521853	0.0642436	0.231194	0.112765	0.242777	0.0	0.104716	0.0862016
MED10	64.3262	57.4951	52.0764	57.1388	52.0433	61.133	58.418	56.532	56.907	60.3493	59.8156	73.2225
NSUN2	52.0812	42.1977	39.885	47.1958	48.8106	48.5622	44.3573	41.6956	46.4856	43.1308	44.2874	46.4272
LOC100505625	0.0	0.0	0.0	0.0	0.0365793	0.0450316	0.0	0.0	0.0	0.0	0.0734008	0.0
MIR4278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR4454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC442132	0.0	0.226215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101929261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C5orf49	0.0	0.0	0.0	0.126672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASTKD3	6.38805	6.63697	7.45121	6.94504	5.71089	5.80625	7.75356	6.11735	6.62529	7.50284	7.17513	6.68368
LOC729506	0.0	0.0	0.0	0.0	0.0833382	0.0	0.0	0.0900408	0.0	0.0	0.0	0.0
SEMA5A	0.0951639	0.188436	0.0803913	0.118988	0.109574	0.183946	0.0294207	0.172199	0.1761	0.120717	0.149914	0.164544
MIR4636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC285692	0.0	0.148053	0.0	0.0	0.140878	0.086715	0.0	0.076104	0.0	0.0	0.0	0.0
FAM173B	7.50769	5.15059	4.85275	6.32432	5.73365	5.02829	5.84978	5.13307	5.85627	7.43837	6.79055	5.13767
CMBL	2.58613	4.48866	2.95337	3.73656	3.15822	3.33255	2.88718	4.09466	3.97402	4.41053	3.53081	3.13011
ROPN1L-AS1	0.307251	0.0	0.0	0.230502	0.0	0.237558	0.0	0.0	0.0	0.0	0.0	0.318754
LOC101929412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0648426	0.0	0.0	0.0	0.0
LOC389273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAP	63.9599	63.2959	63.4849	68.6489	64.7696	70.0849	63.7923	65.0721	67.0553	64.9293	59.1257	62.6036
CTNND2	0.615977	0.515947	0.397552	0.765227	0.718184	0.44794	0.510594	0.31821	0.475866	0.292058	0.36906	0.44583
DNAH5	0.215568	0.474279	0.333858	0.44024	0.413685	0.407419	0.333223	0.398197	0.734827	0.574249	0.611261	0.57152
SNORD141B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKH	10.8777	10.7363	11.5204	12.1977	12.6091	13.4423	13.2455	13.9041	12.2293	15.2805	14.2884	12.955
MIR4637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101929454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2350J17.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68927	0.0	0.0	0.0	0.0
MARCH11	0.417021	1.28451	0.352286	0.312853	0.785733	0.537383	0.0	0.660276	0.487385	0.3174	0.875926	0.288423
LOC101929505	0.0953112	0.0	0.0	0.0	0.239442	0.147384	0.353595	0.0646747	0.16709	0.0725425	0.120117	0.0988795
ZNF622	30.3032	28.4101	27.4799	32.4767	30.995	31.9408	36.5945	31.1377	29.3449	34.8315	30.8637	38.8801
FAM134B	0.179266	1.49876	0.252397	0.493118	0.225177	0.0462013	0.166265	0.202739	0.34919	0.136442	0.301229	0.371955
MYO10	7.01693	7.89947	7.68659	6.75239	7.26949	6.69291	8.31751	8.19901	8.05719	7.31223	6.45675	6.99049
LOC285696	0.473127	0.390354	0.499603	0.399312	0.482866	0.365809	0.932479	0.48157	0.483838	0.495141	0.708063	0.552195
LOC401177	0.0	0.0	0.0737553	0.0	0.0548342	0.0	0.0	0.0	0.05102	0.0	0.220063	0.090577
CDH18	3.15206	2.88634	3.6089	3.32981	3.51476	4.33801	6.2044	4.23401	4.24754	4.42302	3.15867	3.1777
CDH12	2.98864	3.66788	3.5878	4.40535	4.54426	3.24317	4.08473	4.62505	5.54562	4.82866	3.53499	4.22076
CDH10	0.472082	0.15688	0.284856	0.35416	0.261256	0.183781	0.562944	0.3661	0.555628	0.256647	0.212481	0.554856
LOC340107	0.0	0.0	0.0	0.0	0.0554125	0.0	0.0	0.0	0.0	0.0	0.111192	0.0
CDH9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC105374698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101929681	0.0	1.03825	0.0	0.590042	0.0	0.0	0.0	0.0	0.459606	0.0	0.0	0.0
DROSHA	20.6408	20.5367	19.8331	19.3189	19.9878	20.9924	21.2316	21.7628	21.3152	19.9923	18.9381	22.4512
MIR4279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GOLPH3	56.4349	49.7314	51.8883	53.1178	53.6337	54.8591	55.5875	54.2592	53.2965	50.1499	54.3741	51.7506
MTMR12	16.6644	17.267	14.65	13.7499	14.4112	15.4842	16.5525	14.242	15.1793	15.0471	14.8155	16.2532
ZFR	50.6322	47.1264	46.7016	45.3	45.0474	44.9834	49.609	46.0679	46.3008	44.5921	48.333	43.4275
MIR579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADAMTS12	11.0017	10.7901	9.32663	9.06732	8.9777	9.91398	8.0481	6.41392	6.31584	7.22366	5.63878	6.34983
SLC45A2	0.0	0.321157	0.0	0.0	0.076398	0.0	0.0	0.144208	0.0	0.0	0.0	0.171546
AMACR,C1QTNF3,C1QTNF3-AMACR	5.00323	4.96537	5.44513	4.94471	4.31193	5.91128	4.23388	5.12674	5.44436	4.89634	4.88552	6.5092
RAD1	13.6926	12.5873	11.2151	10.9624	12.1851	12.0263	11.6925	12.0661	12.7862	10.9791	11.1753	11.811
AGXT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146406	0.0	0.0	0.0	0.0
PRLR	0.523525	0.0447402	0.129451	0.114985	0.148013	0.0654922	0.142029	0.099938	0.206375	0.179276	0.101034	0.318392
CAPSL	0.239896	0.0	0.0	0.179972	0.150667	0.185481	0.667652	0.488431	0.40423	0.182588	0.604771	0.0
UGT3A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0431687	0.0	0.0	0.0	0.0
UGT3A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LMBRD2	2.73066	3.76491	4.4085	5.55388	4.23032	5.34856	5.23408	5.55878	4.82256	5.58842	5.92676	3.84014
MIR580	0.0	0.0	0.0	0.0	72.8201	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADK2	12.9773	11.5347	12.7655	11.8633	13.6008	13.1596	15.2243	14.769	15.6705	13.1684	14.2045	16.9672
RANBP3L	0.0	0.0	0.0664506	0.0	0.0	0.060819	0.0	0.0	0.0	0.0	0.0991493	0.163236
NIPBL-AS1	12.1622	13.2608	12.0623	11.2773	12.8209	13.0095	13.7424	14.1442	14.4239	13.8169	15.5988	16.8977
C5orf42	5.25609	5.2812	6.02393	4.9729	5.79269	5.42281	5.44933	5.4294	5.3115	4.26802	4.57777	5.10556
NUP155	16.6579	16.6621	17.3032	15.1436	16.8654	19.9504	17.9268	16.9227	18.7183	15.5029	15.5464	15.8748
GDNF	0.0	0.353595	0.0452005	0.040141	0.134566	0.0827761	0.049626	0.0363076	0.0625622	0.0814848	0.101235	0.0555097
EGFLAM-AS4	0.13434	0.532019	0.567429	0.100783	0.506234	0.207736	0.498387	0.729264	0.392517	0.0	0.169303	0.139369
EGFLAM-AS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIFR	11.2032	10.7536	9.01566	9.98403	10.6348	10.5021	12.1565	10.5957	11.6601	10.3103	11.1083	10.9009
MIR3650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OSMR-AS1	0.812547	0.0	0.686413	1.52395	1.2758	0.31412	0.0	0.275682	1.8993	0.618439	0.768016	0.0
LINC01265	0.0	0.0	0.0	0.0	0.387882	0.0	0.572804	0.209539	0.18045	0.0	0.0	0.0
RICTOR	7.45111	8.38055	7.30115	6.35893	8.94201	7.49177	8.95832	8.21718	8.16691	8.76173	8.86852	8.81677
FYB	0.0	0.218091	0.0348657	0.0	0.0259213	0.0638523	0.0382793	0.0280061	0.0482596	0.0	0.156168	0.0856764
C9	0.0	0.195303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.186452	0.0
DAB2	17.4886	12.3219	12.977	14.7902	12.6448	14.0132	15.5675	14.1273	14.3091	13.6702	13.4252	15.7631
TTC33	6.07472	5.0406	4.45727	4.76564	5.45035	5.7167	4.82928	5.34693	5.35521	6.36728	5.81836	5.94203
PRKAA1	24.7733	23.1407	21.8514	21.5658	23.7647	23.0024	25.1799	24.1024	23.0804	22.7794	23.2251	23.7298
LOC100506548	8.3612	7.66675	8.75507	7.69994	7.67251	8.86472	7.42976	8.08574	7.60693	9.45045	9.2438	7.94705
RPL37	358.525	291.155	327.91	394.204	289.483	330.434	309.155	332.33	333.436	369.272	348.597	353.916
SNORD72	0.0	0.0	254.166	225.716	0.0	0.0	0.0	0.0	175.818	228.996	0.0	0.0
MROH2B	0.0	0.0478639	0.0	0.0	0.0455441	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0303386	0.0	0.0	0.0
PLCXD3	0.464086	0.935071	0.144438	0.329837	0.536919	0.0377705	0.407775	0.480655	0.485298	0.223087	0.369392	0.354761
OXCT1	25.7358	23.9045	26.0518	23.3003	23.1595	26.135	23.1059	22.8997	22.254	24.0984	23.0287	23.9098
LOC101926960	0.323816	0.142471	0.638301	0.32391	0.542348	0.250366	0.400447	0.366224	0.252306	0.0821437	0.680181	0.111966
SEPP1	23.6095	26.2173	38.9889	35.0721	41.73	38.7053	45.3634	43.0986	65.2987	53.4617	57.6696	78.1298
FLJ32255	0.288135	0.475453	0.365111	0.270201	0.407169	0.389862	0.334048	0.488795	0.463034	0.38378	0.635469	0.448383
LOC648987	2.18196	3.22181	2.1644	2.12555	2.85019	1.05394	4.06939	1.64618	3.50293	0.716142	3.40142	3.45812
ANXA2R	0.0	0.0	0.292797	0.130011	0.435366	0.0	0.321464	0.0	0.506353	0.131901	0.109202	0.0
LOC100132356	4.19079	4.76384	3.93361	3.84262	5.33718	4.23028	3.23905	4.0286	5.23804	3.80987	4.62131	5.31384
HMGCS1	40.0852	33.0733	26.7616	27.7413	23.8596	27.4028	24.3111	19.9417	18.9892	15.0504	15.546	16.8733
CCL28	1.51269	5.7184	3.66017	2.0722	3.23343	2.42541	1.98068	2.36137	3.15424	2.12457	3.12952	2.99946
C5orf28	6.19006	6.74615	7.11409	6.69575	7.00686	6.84508	4.13895	6.05631	6.72977	6.0809	5.89617	8.13926
C5orf34	4.89947	6.57202	5.20702	4.14989	5.11199	5.31562	5.35036	5.57675	5.17201	5.71386	4.43178	5.65677
PAIP1	72.2278	67.8885	67.1246	67.1356	69.2514	71.1511	70.3788	68.5779	75.8279	72.9223	68.7088	66.0956
NNT-AS1	5.16517	7.75894	5.36644	5.21114	5.81682	5.50838	5.28615	6.52636	6.10608	6.50694	6.06054	6.22084
FGF10	0.0	0.0	0.735093	0.0	0.0	0.336397	0.0	0.0	0.254249	0.0	0.274161	0.0
BRCAT107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRCAT54	0.0	0.64877	0.138355	0.368698	0.205749	0.598924	0.143565	0.210081	0.286528	0.249345	0.206435	0.0
HCN1	0.15556	0.308028	0.27925	0.218817	0.354162	0.300687	0.396765	0.540981	0.238622	0.221997	0.294069	0.161384
EMB	17.3959	15.5066	16.8165	15.3714	15.5717	16.1886	18.4213	17.3108	17.7635	18.1541	18.1094	17.4425
LOC100287592	0.0	0.0	0.0	0.0	0.273904	0.0	0.0	0.0	0.0	0.0	0.274811	0.0
LOC642366	0.0283411	0.0	0.0	0.0	0.0	0.0219126	0.0788569	0.0	0.033123	0.0	0.0357171	0.0294021
MOCS2	16.9969	15.4408	15.3921	15.6615	15.011	16.6463	16.044	14.5968	14.2032	15.3049	13.2979	11.7033
ARL15	5.88754	5.74918	5.51865	5.62698	4.55879	4.61445	7.1062	6.12942	5.65557	6.01569	6.04768	4.68556
MIR581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.559	0.0	0.0
MIR4459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102467080	1.9631	1.29572	0.829176	0.0	0.61646	1.5163	0.0	0.999066	0.57358	0.37353	0.618501	0.509143
ESM1	5.11488	4.76892	5.12166	5.71339	6.31609	5.88828	9.33183	4.83652	5.27009	5.72248	5.72175	4.96335
LOC102467081	2.12763	6.31947	4.49339	0.399042	3.34066	3.70132	2.95999	2.1656	4.04077	2.02421	5.69792	1.10364
CDC20B	0.0693466	0.0	0.0	0.0520245	0.0435534	0.0536171	0.0	0.180379	0.0810476	0.105561	0.0	0.143886
MIR449A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR449B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR449C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCIDAS	2.22792	2.04595	2.04574	2.03476	2.61599	2.39662	1.5273	1.77471	2.2076	2.28551	2.62465	2.11035
CCNO	10.3368	6.18602	7.81832	9.42359	8.30902	11.4516	10.5085	9.40506	8.82436	11.5646	10.0237	10.7385
DHX29	14.8738	14.6264	15.2599	12.8726	13.3489	14.0667	13.3952	13.1645	14.0579	13.1581	12.6052	13.9546
PLPP1	13.446	11.8894	13.1654	14.5023	14.7619	11.9555	13.6418	15.1792	14.3271	13.1058	14.2589	12.2568
MIR5687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNF138P1	0.167407	0.441981	0.678814	0.226061	0.63084	0.569511	0.40369	0.56798	0.371741	0.458694	0.61183	0.451552
SLC38A9	7.0241	9.68914	8.60182	8.58536	6.78281	9.64128	11.1575	10.1899	7.42533	9.19049	8.58784	9.17027
IL6ST	26.029	23.8539	24.2944	22.9477	24.6175	24.2722	26.8459	23.5324	26.9636	25.5757	25.9962	24.4554
ANKRD55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0610103	0.0	0.0
LOC102467147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.513144	0.0
C5orf67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIER3	8.05613	7.62499	8.11088	6.70714	8.0403	8.73311	9.45302	8.14074	8.6227	8.48505	8.60007	9.38825
ACTBL2	0.639543	0.656639	0.360177	0.79965	0.714073	0.714246	0.724974	0.0964379	0.622877	0.324509	0.358218	0.294883
LOC101928539	0.0	0.251704	0.0402685	0.143044	0.0	0.0737115	0.132633	0.194075	0.0835667	0.108842	0.0901114	0.197811
LOC101928569	0.0	0.25021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLK2	14.883	12.5445	12.9568	15.6475	14.3479	15.5535	13.3104	11.0948	16.5368	13.3059	14.4859	16.3855
MIR548AE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101928600	6.00962	7.68529	4.28349	5.63558	5.54359	4.50128	7.31559	6.88148	6.58465	6.14631	5.08858	5.45529
PDE4D	0.0499182	0.241888	0.0843496	0.0561785	0.0848272	0.110178	0.204931	0.0467102	0.0291705	0.088524	0.177248	0.151457
MIR582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DEPDC1B	19.5047	12.5709	11.8558	10.7493	11.5957	14.4993	13.8966	15.4203	14.3493	13.5208	14.8684	13.3005
ELOVL7	3.6101	3.95787	3.85641	4.37606	4.33156	3.91894	5.17126	4.16318	3.49504	4.05636	4.05633	3.9347
ERCC8	9.98607	3.59619	7.49063	10.3686	6.49802	8.25441	6.95782	7.36669	5.87251	5.42469	6.77989	6.15726
SMIM15	35.2196	33.3771	28.9999	33.1046	31.9746	34.8068	33.1737	30.6871	31.3922	26.441	31.7782	32.9838
LOC101928651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100506526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIMT1	25.0291	24.9599	17.4666	22.2467	21.6144	23.6639	23.7185	20.3067	19.316	22.363	23.9145	26.3895
HTR1A	0.0	0.0	0.0	0.0	0.0566342	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SREK1IP1	4.15206	4.67717	3.92842	4.44393	3.59864	3.78811	4.28737	3.68145	4.64235	3.64474	4.13381	3.9629
ADAMTS6	4.76792	4.53997	4.64405	4.10467	4.90902	3.64614	4.92959	4.01323	4.598	3.21249	3.79245	4.05444
CENPK	14.514	13.5991	12.0765	13.3823	12.8686	17.7784	16.4073	16.1118	14.7203	11.6504	15.4846	17.5258
TRIM23	8.76088	9.23504	8.89994	6.95851	9.91988	7.96974	10.1773	7.67262	8.30367	9.80932	9.09779	8.45694
SGTB	5.99581	5.87837	5.21316	4.81376	5.2191	6.50639	5.33332	5.97194	4.87655	4.43004	5.85501	4.9835
LOC100303749	0.0	0.0	0.550349	0.0	0.0	0.0	0.302116	0.0	0.380702	0.247924	0.615776	0.67587
LOC101928769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101928794	1.02436	2.70447	1.73069	1.53696	1.50115	0.264002	1.90013	2.08527	3.19252	0.77965	1.0758	1.77118
CD180	3.44491	1.74162	2.0433	2.69437	2.85409	2.4935	2.78719	2.23812	2.99821	3.2914	3.18684	2.50932
LOC101928885	0.0827918	0.218584	0.0699398	0.0	0.155993	0.0	0.230362	0.224718	0.241903	0.189041	0.260848	0.0
CCDC125	1.80367	3.75423	2.63824	3.14204	2.99615	2.9794	3.32768	3.02477	3.04139	2.64616	2.91657	2.89746
AK6,TAF9	107.927	109.336	94.4027	106.205	97.2708	113.817	116.598	95.3171	122.279	109.555	109.121	110.831
LOC101928924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100272216	0.0	0.0	0.0	0.0748361	0.187952	0.0771271	0.277558	0.135379	0.116585	0.151848	0.062858	0.103488
GUSBP3	0.0	0.180368	0.461694	0.0	0.0	0.105642	0.126724	0.185429	0.0	0.0	0.344388	0.0
LOC102724392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GUSBP3,GUSBP9,SMA4,SMA5	3.8481	4.49551	4.37968	2.98506	3.81383	3.99933	4.29554	4.43331	4.15874	3.31589	4.48073	4.27758
LOC102724392	0.0	0.259568	0.0	0.0737568	0.061747	0.152029	0.0	0.0	0.0	0.0748288	0.0	0.101996
LOC100272216	0.21742	0.574024	0.459173	0.407775	0.955856	0.252155	0.302477	0.368833	0.444684	0.330961	0.47951	0.451119
NAIP	0.453953	0.385235	0.575229	0.340559	0.54985	0.350985	0.481178	0.440052	0.511602	0.296151	0.449508	0.201833
GTF2H2C,GTF2H2C_2	1.49777	1.22703	1.62014	1.46745	2.33882	1.06683	0.854023	1.80379	0.923669	1.55823	1.06422	1.07277
LOC647859	0.492088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.287559	0.374534	0.0	0.0
NAIP	0.0861743	0.0568786	0.0727972	0.129297	0.0	0.0	0.0	0.0877121	0.0503572	0.0327941	0.108602	0.0
GUSBP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC102724392	0.0	0.342004	0.150577	0.0	0.0559729	0.0	0.0	0.388253	0.0	0.0	0.304381	0.501128
MRPS27	33.4344	32.2956	31.486	28.3199	28.7519	32.3315	29.7812	32.7605	32.796	32.7233	30.9348	30.8226
ZNF366	0.0	0.0399995	0.17918	0.0454637	0.0570914	0.0468555	0.0	0.041122	0.0708268	0.0230623	0.114561	0.0314352
LOC102477328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC105379030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC340090	0.0	0.225481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD1	31.772	33.2479	32.7793	34.9856	33.5369	29.5196	30.4582	31.3425	28.7598	28.8559	22.6002	30.6532
LINC01386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKRA2	5.07649	6.94508	7.09544	6.50894	6.02879	5.9232	6.42044	7.32787	8.73776	8.85157	7.50277	7.85195
LINC01335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.343086	0.295459	0.0	0.0	0.0
ENC1	37.8693	48.5451	58.3579	54.964	53.8131	43.9387	50.2912	53.3554	56.9119	45.259	41.8968	47.8261
GFM2	15.7344	12.8676	15.0449	15.3782	16.3809	16.5435	14.7198	13.8663	13.9673	15.0356	16.627	13.2261
FAM169A	5.63018	4.53496	4.9982	5.36882	4.63369	4.56858	5.54639	4.53247	5.68788	5.08413	5.5722	5.67597
GCNT4	0.0	0.0751722	0.0	0.0427206	0.0357645	0.0	0.0	0.115923	0.0332767	0.0866831	0.179414	0.059077
LINC01336	0.0	0.0	0.0	0.0	0.0	0.431197	0.0	0.0	0.0	0.0	0.0	0.0
ANKRD31	0.189349	0.208297	0.186615	0.0473502	0.0991006	0.146399	0.263424	0.128485	0.331946	0.31225	0.159086	0.327396
COL4A3BP	10.6257	10.0087	9.61475	9.97975	10.1734	9.74659	11.0427	10.162	9.95769	9.91275	9.50594	9.67195
POC5	9.43186	7.59045	4.95629	7.31615	7.42212	7.16029	7.66566	8.45778	7.40512	7.55793	7.05105	7.12234
LOC101929109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F2RL2	17.3659	15.1008	18.1566	17.0681	17.6345	18.4885	21.0441	19.3781	21.3433	19.5969	23.0805	24.4725
ZBED3	3.63546	3.59933	2.94316	3.63647	4.66165	3.51355	3.79328	3.49476	5.22257	3.68932	2.48172	4.55731
SNORA47	0.0	0.0	0.0	0.0	49.4267	0.0	24.3303	17.8006	0.0	0.0	0.0	0.0
