tracking_id	DMSO_CT00_0	DMSO_CT24_0	DMSO_CT04_0	DMSO_CT28_0	DMSO_CT08_0	DMSO_CT32_0	DMSO_CT12_0	DMSO_CT36_0	DMSO_CT16_0	DMSO_CT40_0	DMSO_CT20_0	DMSO_CT44_0
XLOC_018245	6.36026	6.37728	4.6897	5.09347	3.92079	6.76375	6.27605	6.36727	5.614	5.88532	4.96189	6.12282
XLOC_018246	1.09549	1.01604	1.39459	0.74336	0.616956	0.213389	1.09579	0.234636	0.193616	0.690302	0.56467	1.89417
XLOC_018247	0	0	0	0	0	0	0.932889	0	0	0	0	0
XLOC_018248	1.08901	1.14055	1.30773	1.36808	1.12215	1.57044	1.20326	0.819382	1.0891	1.2547	0.976562	1.25113
XLOC_018249	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018250	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018251	5.83157	5.90509	6.1734	5.77703	5.58331	6.00887	5.74865	5.96086	5.82113	5.38456	5.9025	5.88493
XLOC_018252	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018253	0.423319	1.07973	0.977946	1.15657	1.34108	2.16518	1.70565	0.915056	1.95063	0.947138	1.39107	1.66358
XLOC_018254	0	0	0.290217	0.447619	0.557223	0.642445	0	0.502073	0	0.969872	0.161153	0.228118
XLOC_018255	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018256	0	0	0	0	0	0	0	0.132213	0	0	0	0
XLOC_018257	0	0	0.129095	0	0	0.0571466	0.220095	0	0	0	0	0
XLOC_018258	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018259	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018260	23.9077	15.689	24.4145	19.2838	24.9598	20.9562	24.0271	22.4881	20.3981	20.4656	24.5883	20.825
XLOC_018261	18.7951	19.2812	18.4233	18.8135	18.7197	18.3863	18.0265	18.8892	19.3043	18.7531	18.0003	17.5166
XLOC_018262	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018263	37.5605	39.204	38.8523	38.8394	35.4238	40.1635	39.2392	34.1346	36.0891	32.782	41.1773	40.4788
XLOC_018264	15.0541	13.8772	15.6316	15.8211	17.2148	14.6976	16.4585	19.3526	13.3751	16.5428	15.5429	17.7128
XLOC_018265	19.7237	22.0001	22.4733	26.1469	23.5933	23.2656	24.7061	24.816	21.0663	24.6669	23.9631	23.9503
XLOC_018266	0.145377	0.269666	0.767637	0.419251	0.337726	0.339812	0.327188	0.27662	0.365216	0.366425	0.309104	0.565572
XLOC_018267	98.6729	91.0194	83.0385	83.4401	89.0637	77.811	88.9107	86.4888	85.0091	78.3969	85.3717	81.3373
XLOC_018268	0	0	0	0	0	0.280071	0	0	0	0	0.741123	0
XLOC_018269	8.90692	8.85102	8.03855	7.46238	9.05984	8.28534	8.25027	9.33864	6.73564	7.84608	7.16768	8.86322
XLOC_018270	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018271	0	0.0792471	0	0	0.0721802	0	0	0	0.107326	0.107682	0	0
XLOC_018272	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018273	125.964	121.29	120.16	118.914	118.37	122.134	125.682	133.38	124.311	140.277	123.425	140.378
XLOC_018274	17.103	15.4864	14.241	15.5425	16.1847	14.5707	16.8879	14.2895	17.5405	15.1976	16.2399	16.9459
XLOC_018275	0.592026	0.617726	0.390762	0.25108	0.250062	0.562184	0.499661	0.450598	0.371823	0.373054	0.286087	0
XLOC_018276	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018277	71.4382	65.1271	61.1201	63.749	64.7367	65.2421	70.2392	67.4531	65.4074	63.6438	68.0263	66.6615
XLOC_018278	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018279	38.0345	30.9044	41.9788	40.436	35.2644	33.9507	39.2313	37.1196	34.9159	34.8089	39.2124	35.2801
XLOC_018280	1.11038	1.2015	1.58795	1.82087	1.40702	1.73032	1.45778	1.90153	1.45287	2.09906	0.930062	1.63193
XLOC_018281	6.97375	5.48034	6.84078	6.52588	6.64601	6.06105	6.34266	5.30414	5.77658	5.46433	5.01813	5.93926
XLOC_018282	0	0.066575	0	0	0	0	0	0	0.0450821	0	0	0
XLOC_018283	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018284	1.62082	2.12531	2.80363	2.99608	2.50235	1.40439	1.59331	1.91424	1.22857	2.18352	2.54956	2.31931
XLOC_018285	0	0	0	0	0	0.12758	0	0	0	0	0	0.339744
XLOC_018286	0.24058	0.446265	0.317586	0.816246	0.203235	0.42176	0.541456	0.549326	0.453291	0.606388	0.186011	0.499175
XLOC_018287	0.143835	0	0.135624	0.027886	0.0694325	0.0600372	0	0.0469176	0.0258102	0.0517913	0.0635482	0.0426342
XLOC_018288	0.0424197	0.0196683	0.027994	0	0.0179144	0	0	0	0.0266418	0	0.0491993	0
XLOC_018289	0	0.0413015	0	0.0151086	0	0.0130112	0	0.0169466	0.0419517	0.0280604	0.0344303	0
XLOC_018290	26.702	30.745	27.7906	26.2624	26.899	26.4396	27.0718	26.3326	26.6244	28.0359	28.2122	24.3367
XLOC_018291	1.87774	3.50766	3.28824	3.06116	2.10999	3.20563	2.61236	2.37087	2.75464	3.12188	2.3351	3.0561
XLOC_018292	0	0	0	0	0	0.0522849	0	0	0	0	0	0
XLOC_018293	6.051	12.1241	8.62068	8.91381	11.4865	7.91176	10.9783	8.54916	9.66724	11.129	13.0404	10.5593
XLOC_018294	0.0630974	1.40491	3.58267	0.214129	1.4929	0.995825	0.236737	0.0480241	1.14955	0.994272	0.731981	0.589292
XLOC_018295	11.8303	12.8088	11.3819	11.8544	11.3066	11.9077	11.1128	11.1599	11.6961	10.5344	10.6778	11.2591
XLOC_018296	0.430819	0.479489	0.909948	0.350806	0.291154	0.45316	0.240022	0.327902	0.541154	0.271473	0.0666197	0.268169
XLOC_018297	18.0986	16.7861	14.7819	14.7108	15.2341	16.9676	17.1431	16.9463	17.2957	16.1222	17.6679	18.3034
XLOC_018298	0	0	0.21256	0	0	0	0.120799	0.183832	0	0	0	0
XLOC_018299	0	0.0942047	0.13409	0.137845	0	0.0593546	0.152399	0.0773116	0.0956879	0.0640069	0.0624662	0.0838167
XLOC_018300	0	0	0.353904	0	0	0	0	0	0	0	0	0
XLOC_018301	99.2829	80.1364	88.3548	76.8738	79.6843	81.7612	94.1706	83.7139	92.193	83.0048	90.3184	83.5497
XLOC_018302	0	0.197949	0	0.0482749	0	0	0	0.0541476	0	0.134488	0	0.0738062
XLOC_018303	18.2432	14.5774	16.8578	13.9504	15.9448	13.4079	15.476	15.0066	14.7628	15.696	16.6007	11.6469
XLOC_018304	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018305	11.0114	12.2329	12.3033	13.3333	12.8378	11.8988	14.1299	13.1731	11.4294	10.9203	13.7198	10.8498
XLOC_018306	0.658633	0.954478	0.217362	0.391059	0.591166	0.577323	0.833813	0.407301	0.542923	0.959744	0.795684	0.640585
XLOC_018307	3.01261	4.50013	4.15396	3.23071	3.38767	4.14645	3.67641	3.0093	4.73906	3.31495	2.96367	3.3628
XLOC_018308	15.4132	18.5311	17.4832	17.9738	18.8076	16.346	20.5567	17.5534	18.2851	17.2664	19.2029	21.8607
XLOC_018309	1.02105	1.93121	1.17939	1.41295	1.08184	2.16292	1.36255	1.67261	1.18331	2.12752	1.97231	1.19169
XLOC_018310	3.3169	4.08835	3.74488	3.19841	3.72376	3.44303	4.39021	4.05251	3.61818	4.5652	4.65668	4.21084
XLOC_018311	0.599498	0	0.527592	0.745795	0.42203	0.291938	0.899496	0.380238	0.376516	0.566643	0.772527	0.518285
XLOC_018312	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018313	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018314	0.116837	0.325287	0.462984	0.197919	0.295676	0.410101	0.175053	0.0889262	0.22027	0.441103	0.587838	0.181817
XLOC_018315	5.69488	5.77304	6.00519	5.4249	6.10206	7.33643	5.85045	5.80222	6.95586	5.66912	7.62138	6.86076
XLOC_018316	8.84807	9.44206	7.90292	7.839	11.1008	6.90196	9.37983	8.08631	7.98388	9.86984	8.47993	7.5118
XLOC_018317	0.303636	0.241384	0.458085	0.264904	0.293145	0.101391	0.325414	0.396173	0.136214	0.300662	0.100613	0.180002
XLOC_018318	11.686	5.68063	8.61696	7.07924	7.55732	6.11359	5.59	8.42183	6.08205	6.84205	5.68299	8.21589
XLOC_018319	0.522995	0.396871	1.12974	0.29036	0.281151	0.583456	0.428023	0.434244	1.13471	0.569231	0.551408	0.29595
XLOC_018320	0	0.0515706	0.0734008	0.0377303	0	0	0	0	0.139687	0	0.0429909	0
XLOC_018321	26.4639	28.0776	21.7018	28.7047	25.7431	31.1635	28.1257	27.0086	26.1902	25.8979	29.4518	32.2385
XLOC_018322	2.39534	0.853444	0.527008	1.35449	0.674502	1.39994	1.797	0.700357	0.250733	0.75469	0.617338	1.90928
XLOC_018323	1.77044	1.60555	2.02551	1.89547	2.49268	2.29907	1.80044	1.28761	1.8285	1.46268	1.2776	1.26529
XLOC_018324	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018325	9.29112	11.0301	11.0658	11.2109	10.2558	9.53162	8.48824	9.71166	9.69957	11.6832	10.1529	10.0245
XLOC_018326	1.56548	0.883794	1.43761	2.40167	2.52994	1.23301	1.2255	1.03609	1.19694	1.45824	1.6314	0.917965
XLOC_018327	4.23892	6.84357	5.66789	4.85736	4.81902	5.00372	6.12995	4.93345	6.66007	5.25661	5.3642	5.31546
XLOC_018328	21.6671	20.8261	18.504	19.1606	17.9235	20.9184	20.8123	20.601	21.2105	18.7287	18.1442	19.6306
XLOC_018329	3.7602	4.68084	4.29229	3.72386	4.29256	4.67055	4.16557	5.00104	3.93559	5.03768	4.29545	4.32271
XLOC_018330	24.3884	23.0077	23.7403	24.7625	24.4779	22.2118	25.2911	23.6338	23.7173	23.2928	25.1309	23.5056
XLOC_018331	0	0	0	0	0	0.069747	0	0	0	0	0	0
XLOC_018332	55.6936	44.5119	47.2946	42.4872	49.311	37.6979	49.9037	42.8138	45.9838	41.3536	47.203	35.4314
XLOC_018333	4.73116	4.33938	4.16378	4.28062	4.3521	3.90142	4.96921	4.12117	3.86293	4.17384	5.36521	3.87206
XLOC_018334	1.62516	1.63791	1.63478	1.71299	1.77042	1.64302	1.17918	1.37758	1.74873	2.25169	1.76769	1.54095
XLOC_018335	0	0	0	0	0	0	0	0.0863089	0	0	0	0
XLOC_018336	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018337	15.5907	16.7172	14.2562	15.9292	16.1901	17.1992	16.3748	15.513	16.447	16.4376	17.3661	18.1469
XLOC_018338	5.84943	6.68386	5.6832	6.73178	6.04829	5.82462	6.6702	6.12605	7.20055	6.07437	6.76585	4.612
XLOC_018339	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018340	6.85121	6.25074	4.27816	4.72736	4.93935	4.24058	5.0594	4.7313	5.46014	5.4393	4.53281	4.06149
XLOC_018341	0	0.0339564	0.241652	0	0	0.106973	0	0.0278656	0.022994	0	0.0283072	0
XLOC_018342	0	0	0	0	0	0	0	0	0	0.253765	0	0
XLOC_018343	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018344	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018345	0	0	0	0	0	0	0	0	0	0.0780436	0	0
XLOC_018346	11.3699	9.37052	10.5205	11.5204	10.3166	9.25161	10.3925	10.1392	8.69379	10.9606	9.66379	10.2661
XLOC_018347	6.9769	0.808863	1.15126	7.1014	6.63059	8.15411	3.92559	5.3102	1.6432	3.29727	1.34859	4.52381
XLOC_018348	3.0948	3.04447	2.84742	4.01527	4.08076	3.09636	4.23032	3.35479	3.44566	4.36472	3.19043	3.69717
XLOC_018349	0	0.311625	0.444967	1.13532	0.283834	0.196607	0	1.08356	0	0.424473	0.195733	1.39825
XLOC_018350	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018351	0.12319	0.228511	0.650483	0.501553	0.520334	0.503915	0.369672	0.375045	0.309478	0.232877	0.761977	0.511207
XLOC_018352	9.58656	12.2019	9.65017	10.6328	10.7116	10.0348	8.7789	10.4386	9.04547	9.64262	8.44818	11.4217
XLOC_018353	1.35943	1.74578	0.828259	1.703	1.32508	1.89435	1.01985	1.59181	1.05082	2.1086	1.37448	1.95276
XLOC_018354	0	0	0	0	0	0	0	0	0	0.858998	0	0
XLOC_018355	9.797	9.53415	10.0644	8.16832	9.75965	8.31423	10.6466	7.71903	9.59669	8.05491	8.85742	10.1282
XLOC_018356	18.4798	16.7215	14.4782	18.1129	16.0342	18.4665	16.6815	17.915	17.4251	18.682	17.9666	18.4442
XLOC_018357	16.3547	12.4154	13.2347	13.3401	14.7149	13.6483	14.9166	14.7497	13.4375	13.9055	16.196	12.3766
XLOC_018358	6.09579	7.67822	2.50465	2.03278	5.54156	4.31185	2.90242	2.35765	3.81322	3.1085	1.46698	3.35424
XLOC_018359	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018360	0.755175	0.967228	0.973158	0.695446	0.926542	0.588397	0.620494	0.656883	0.801775	0.645808	0.917528	0.391724
XLOC_018361	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018362	1.52664	4.71974	1.56745	3.56818	2.14943	1.88335	1.65432	2.84031	2.34376	3.95482	2.22957	3.16759
XLOC_018363	0.393821	0.974024	2.59938	0.979852	0.99806	1.07396	0.689377	0.699397	0.906913	1.15807	0.608984	1.22569
XLOC_018364	0	0.354145	0	0	0	0.0743774	0	0	0	0	0	0
XLOC_018365	21.331	24.7124	21.262	19.2471	19.7537	22.158	17.8583	21.0128	20.3197	20.9261	20.4347	20.598
XLOC_018366	0.70322	1.43488	1.11397	0.916185	0.855443	0.969812	0.675278	1.00623	1.02465	1.50661	1.08742	1.05055
XLOC_018367	7.21928	5.86394	7.36952	6.46573	6.76151	7.34996	7.33341	6.7745	7.94169	6.089	7.41924	6.81503
XLOC_018368	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018369	3.07503	3.60124	2.62068	3.16173	2.53169	3.04811	3.41228	3.42365	2.98282	2.58651	2.85923	2.99464
XLOC_018370	0	0	0.0441259	0.0230193	0	0	0	0	0.0209936	0.0213763	0	0.0704489
XLOC_018371	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018372	27.6233	25.6199	22.44	24.8998	25.9587	25.2638	24.0953	24.3833	24.1241	25.1824	25.2121	27.7248
XLOC_018373	0.54523	0.388932	0.622769	0.255819	0.265683	0.637161	0.272689	0.239373	0.304384	0.198179	0.140517	0.271897
XLOC_018374	3.00287	2.63059	3.03249	2.34077	2.8915	2.47117	3.19429	2.61718	2.96929	2.66574	3.12179	3.0917
XLOC_018375	0.212034	0.294987	0.279923	0.190314	0.155217	0.805386	0.130872	0.161382	0.199754	0.133609	0.163939	0.439962
XLOC_018376	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018377	2.12279	2.95325	2.38192	3.96123	2.51057	3.28728	4.53872	4.44312	3.86634	4.21355	3.03638	2.42249
XLOC_018378	0	0	0	0	0	0	0	0	0.141641	0	0	0
XLOC_018379	21.2979	21.1419	16.4028	17.712	19.3267	18.3283	18.1163	15.8455	17.9317	15.0436	16.7493	18.5696
XLOC_018380	13.0075	8.62015	8.33624	10.3527	10.1734	8.42875	11.2074	8.5136	6.90514	8.92491	9.13657	10.6766
XLOC_018381	7.98231	12.662	9.12044	9.08793	9.0346	10.2854	11.4333	8.84701	8.08392	9.77563	9.95228	9.79075
XLOC_018382	22.0906	20.5205	22.5072	19.266	24.5677	19.0262	20.7582	18.3781	22.4628	17.2913	25.7175	14.7583
XLOC_018383	10.8748	12.7953	12.4529	15.3738	13.0038	16.6511	14.4763	13.0263	12.9754	13.4676	12.1699	13.025
XLOC_018384	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018385	0.742717	1.23993	0	0.503981	0.125485	0.173607	0.557192	0	0.466465	0.0936017	0.2297	0
XLOC_018386	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018387	0.620206	1.07855	0.818724	0.631274	0.720404	0.54364	0.930567	0.472046	0.681663	0.244257	0.599409	0.482569
XLOC_018388	54.315	42.0716	38.3414	38.8538	37.2629	38.2571	35.28	38.5594	37.9265	39.144	39.9276	36.6903
XLOC_018389	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018390	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018391	0.339566	0.944819	1.79302	0.921669	0.717136	0.793723	1.65584	0.387672	0.746429	0.534928	1.05018	1.40912
XLOC_018392	0.490822	0.652009	0.438353	0.383948	0.449026	0.497835	0.56598	0.535056	0.448401	0.615868	0.410973	0.462491
XLOC_018393	15.4587	14.0671	14.9201	15.0419	13.3054	13.6355	15.2624	16.0947	15.0671	14.0142	16.0679	15.9618
XLOC_018394	0.278752	0.129268	0.0919941	0.236439	0.176611	0.24434	0.209122	0.0530404	0.175071	0.307388	0.215524	0.216891
XLOC_018395	0	0	0	0	0.126403	0	0	0	0	0	0	0
XLOC_018396	0.670466	0.31092	0	0.68243	0	0.783593	1.25747	0.765449	1.47381	0.422481	1.81435	1.73892
XLOC_018397	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018398	1.74924	1.85415	0.989634	1.27175	0.633301	1.16822	0.657521	1.23627	0.706252	0.866051	0.86944	1.16661
XLOC_018399	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018400	0.10118	0.187684	0.200349	0.274628	0.341894	0.0591261	0	0.115514	0.127093	0.127513	0.0391149	0.157452
XLOC_018401	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018402	0	0.317277	0	0	0	0	0	0	0	0	0.264493	0
XLOC_018403	2.39235	2.81151	2.05268	2.70264	1.75556	2.31227	2.15119	2.51351	2.54282	2.60315	2.15248	2.83987
XLOC_018404	0	0.105369	0.299945	0	0	0	0	0	0	0	0	0
XLOC_018405	0	0.1576	0.112104	0	0.0717266	0.0992976	0.063698	0.0646349	0	0	0	0
XLOC_018406	18.2101	16.62	16.3326	17.6581	16.6591	17.9392	17.2564	17.4852	15.7964	17.2213	16.0107	15.7281
XLOC_018407	0.305217	0.188721	0.268608	0.345182	0.0859458	0.475622	0.686929	0.542043	0.447282	0.57698	0.0786619	0.52774
XLOC_018408	14.3934	14.5167	13.238	12.8623	13.7205	13.8345	13.3943	13.0801	13.5844	13.4807	13.257	12.8107
XLOC_018409	17.6833	13.5372	15.3563	12.2147	14.7376	13.2082	13.4774	11.2547	14.1838	10.2799	13.7319	12.1854
XLOC_018410	0.41321	0.306593	0.872757	0.392546	0	0.339449	0.371993	0.251598	0.41523	0.572832	0.319483	0.0746721
XLOC_018411	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018412	7.90179	13.9449	50.1268	12.3621	16.3171	15.2635	9.63297	9.77298	26.5368	17.7037	14.7645	16.1675
XLOC_018413	16.9484	16.9576	16.8959	15.6151	15.9574	14.9319	14.9555	15.905	16.6884	15.1464	15.333	13.4962
XLOC_018414	25.7863	21.7398	19.1734	17.9785	14.1074	20.2826	15.4647	18.5122	16.5563	17.7263	17.5667	18.6933
XLOC_018415	0.892489	0.791772	1.17816	1.29021	0.852286	1.29251	0.815107	1.3881	0.633642	1.32038	0.870062	1.52975
XLOC_018416	0.156369	0	0	0.0795799	0	0.0685326	0.0586547	0	0.049104	0.0246333	0.211576	0.0811117
XLOC_018417	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018418	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018419	0.594016	0.550935	0.78415	0.268718	0.501805	0.578537	0.371363	0.753521	0.49743	0.623846	0.918555	0.308127
XLOC_018420	1.08474	3.01822	9.54635	2.57624	3.66542	3.06378	1.49194	1.65122	4.42829	3.30373	1.39783	2.06315
XLOC_018421	0	0.310023	0.0882515	0.136092	0.0564752	0.0781331	0	0.254413	0.0839743	0.0421261	0.206756	0.346779
XLOC_018422	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018423	0	0.436175	0.413864	0.15955	0.198629	0.177402	0.2352	0.238618	0.0984442	0.09877	0.117361	0.0812954
XLOC_018424	10.607	10.8604	12.9623	12.1502	10.7348	11.292	12.1331	11.63	10.7841	11.7131	10.5964	11.4943
XLOC_018425	13.4067	10.8295	13.2518	10.3771	11.359	14.3155	9.32951	11.1425	10.5091	12.1345	10.9738	15.1476
XLOC_018426	24.7509	24.6582	27.8273	26.3059	24.0568	27.562	26.5798	26.3735	25.1861	25.9004	26.7484	23.3117
XLOC_018427	57.2541	51.9393	52.1513	49.1675	49.5245	51.6107	49.6355	55.8233	47.2032	54.0677	57.4351	53.2992
XLOC_018428	53.2292	51.0366	50.9557	50.1523	56.6789	54.3896	60.0149	53.8801	58.7747	57.1284	53.1253	51.2466
XLOC_018429	7.57238	6.02935	7.57571	6.35021	6.23597	6.67929	5.80591	5.96279	6.16166	6.69223	5.92841	6.64538
XLOC_018430	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018431	0	0	0	0	0.212397	0	0	0	0	0	0.194396	0
XLOC_018432	21.6059	22.5264	22.3081	21.8009	21.5176	21.2617	18.2591	22.3002	20.2912	21.3224	21.7301	21.1499
XLOC_018433	30.2124	29.3578	27.8636	30.0495	27.0978	28.3313	30.2248	28.8886	25.6071	29.7718	31.6459	29.0598
XLOC_018434	0.125452	0.581789	1.32491	0.383085	0.21196	0.66034	0.332377	0.505105	0.630348	0.829844	0.242497	0.455534
XLOC_018435	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018436	5.10353	6.28655	7.89503	8.00835	7.61213	8.34119	6.40112	7.82941	6.81123	8.54221	5.91888	10.0101
XLOC_018437	0	0	0.0519528	0	0.0664928	0.0459962	0.0147625	0	0.0617936	0.0371988	0	0.0204146
XLOC_018438	19.6048	23.4123	19.905	20.3056	19.9917	20.706	18.4331	20.8073	20.7434	20.8935	19.9772	21.3584
XLOC_018439	2.95865	3.57165	2.72776	3.02738	2.93576	3.86951	2.9947	3.25269	2.86101	3.07763	3.63103	3.2643
XLOC_018440	10.2953	15.7905	16.2084	16.0493	14.1937	14.6521	12.8905	18.1119	12.0354	17.0213	14.1401	18.3062
XLOC_018441	3.07758	2.85438	6.50026	2.506	3.11981	2.5178	2.77059	2.34238	3.09261	4.65426	1.4277	1.91568
XLOC_018442	8.31879	11.5972	9.51503	11.2897	9.25353	11.7907	9.61319	11.9355	9.15122	12.6816	8.88877	11.096
XLOC_018443	15.0111	14.8434	14.5342	15.7744	15.9128	14.967	13.9125	14.8482	15.3706	14.2253	14.09	14.4218
XLOC_018444	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018445	0	0	0	0	0	0	0	0	0.436172	0	0	0
XLOC_018446	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018447	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018448	0	0	0	0.132128	0	0	0	0	0	0	0	0
XLOC_018449	28.01	24.5213	21.7344	23.4105	25.451	25.3505	26.0873	21.5787	24.6714	24.2795	24.4033	24.6644
XLOC_018450	33.7179	29.0589	30.5072	33.3684	34.8206	28.7362	32.7704	30.4785	35.0722	29.2679	32.4847	29.0847
XLOC_018451	339.767	291.149	309.625	283.898	313.238	274.291	340.201	279.108	290.229	273.206	316.092	284.594
XLOC_018452	27.2028	23.0673	25.9577	21.2013	23.3083	22.4366	26.5884	20.0536	22.3078	23.9978	23.4362	23.8671
XLOC_018453	1.73629	2.99707	3.69274	2.88	2.64832	2.67749	3.69063	2.1291	3.21086	1.91465	2.57303	2.75197
XLOC_018454	0	0	0	297.205	0	0	0	0	0	0	0	0
XLOC_018455	19.4347	12.5959	17.4012	17.6365	18.8213	13.8568	16.5123	19.8643	15.3699	19.6649	16.8368	14.9644
XLOC_018456	175.873	141.554	142.957	126.333	144.228	128.866	145.445	123.735	134.059	111.916	133.176	123.551
XLOC_018457	131.214	109.483	110.804	103.331	108.829	107.402	118.505	100.655	115.338	101.376	112.672	104.225
XLOC_018458	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018459	4.46253	5.98388	6.17967	5.56914	5.1037	5.20455	6.45999	6.22497	6.48082	5.14476	5.81144	4.98535
XLOC_018460	48.2188	49.7703	41.6736	48.1771	44.121	42.8913	52.2235	51.5561	51.4245	49.4263	48.0319	48.0766
XLOC_018461	3.70667	2.46683	3.29011	3.3766	3.71517	2.83051	3.29118	3.40201	3.3772	4.26519	3.37326	3.68071
XLOC_018462	1.60399	0.595065	1.27044	1.39938	1.897	0.964097	1.82218	0.941773	1.52548	0.866335	1.41733	0.808249
XLOC_018463	4.98451	6.8813	7.43345	6.45479	5.6572	6.49259	6.59371	5.84994	7.16915	6.76131	6.32509	5.56587
XLOC_018464	0	0	0.200458	0	0.12828	0	0.113921	0	0.190743	0	0.234817	0
XLOC_018465	17.715	19.3303	17.0439	16.7162	18.8978	21.2611	20.6076	18.8444	18.9867	21.3863	17.5195	22.3721
XLOC_018466	22.5903	21.8083	26.4896	24.8521	24.5954	25.7185	23.5509	21.2228	21.997	24.6686	25.3189	20.0516
XLOC_018467	0	0	0.183086	0.188224	0.351489	0.405236	0.312145	0	0.348425	0.174789	0.643402	0.431656
XLOC_018468	0.750442	1.13103	0.990646	1.27306	0.87168	1.26078	0.703734	0.499774	0.883719	0.827534	1.08792	2.14098
XLOC_018469	100.749	98.7223	84.7975	90.2005	90.6506	81.0059	96.1029	97.6881	95.7681	95.6951	98.7578	81.0226
XLOC_018470	0.268876	0	0	0	0.227137	0.157122	0	0	0.084434	0	0.103944	0
XLOC_018471	0	0	0	0.0951773	0.126591	0	0	0	0.0941155	0	0.347619	0.310948
XLOC_018472	0	0	0	0.0689601	0	0	0	0	0	0	0	0.105431
XLOC_018473	0	0.141348	0.100579	0.0517006	0.128743	0	0.0571607	0	0.239307	0.144055	0.0589086	0
XLOC_018474	184.482	183.657	156.351	163.108	177.147	141.04	174.27	179.378	167.147	184.208	169.561	153.904
XLOC_018475	0	0	0	449.221	0	1160.58	496.651	2015.48	415.781	0	511.855	2060.41
XLOC_018476	223.165	153.117	83.5511	112.649	54.4644	52.5133	0	7.58718	83.6661	48.3764	23.4126	10.3417
XLOC_018477	200.315	291.952	151.105	213.599	145.046	267.56	214.683	261.364	125.809	72.1285	331.883	178.127
XLOC_018478	188.979	275.43	142.553	146.553	250.868	141.985	101.267	102.739	203.466	136.093	146.114	112.031
XLOC_018479	0.294506	0.195095	0.333226	0.228393	0.390971	0.245864	0.347208	0.320229	0.369953	0.26512	0.162638	0.13092
XLOC_018480	2.37096	2.22117	1.78986	2.27122	2.15563	1.34552	2.00841	2.29638	2.31611	2.1437	1.7465	2.01308
XLOC_018481	0	0	0.241387	0	0	0	0	0	0.114844	0	0	0
XLOC_018482	0.22806	0.21152	0	0.309506	0.385315	0.26654	0.342184	0.347158	0	0.287415	0	0.709794
XLOC_018483	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018484	5.72823	7.09164	7.84357	6.5698	6.42882	6.9946	5.76068	6.17254	7.75731	7.13366	6.39296	6.9312
XLOC_018485	0	0.165566	0.235651	0.121132	0	0	0.200882	0.135868	0	0.112486	0.138021	0.0925977
XLOC_018486	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018487	0.0533005	0.247174	0.211083	0.0723355	0.225132	0.249175	0	0.283973	0.133902	0.0671725	0.0412105	0.165888
XLOC_018488	0	0.0389452	0.221802	0.0284933	0.127643	0.0490871	0.113355	0.0574982	0.105526	0.179955	0	0
XLOC_018489	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_018490	3.14902	4.54322	7.39016	4.74846	4.43365	5.52053	3.67487	3.99459	6.37274	3.96859	3.51685	2.54093
